startWith,name,symptoms,url
b,Bỏng,"Bỏng độ I: đỏ da, viêm nhẹ hoặc sưng, đau, da khô, bong tróc khi lành vết bỏng|$|Bỏng độ II: xuất hiện bóng nước, sau đó da rất đỏ và đau. Một số bóng nước vỡ làm cho vết thương trông rất ướt. Theo thời gian, mô dạng vảy mềm và dày (dịch tiết sợi huyết) có thể phát triển trên vết thương|$|Bỏng độ III trở lên: vết bỏng có dạng sáp và màu trắng, cháy đen, màu nâu sẫm, da lở và lồi cơ, bóng nước không vỡ|$|Bỏng ở bàn tay, bàn chân, mặt, khu vực nhạy cảm, khớp lớn hoặc diện tích cơ thể lớn|$|Bỏng sâu|$|Bỏng do hóa chất hoặc điện|$|Khó thở hoặc bị bỏng đường hô hấp|$|Có các dấu hiệu nhiễm trùng như dịch chảy ra từ vết thương, đau nhiều hơn, đỏ và sưng|$|Bỏng hoặc có bóng nước lâu lành|$|Sẹo lớn|$|Bỏng xảy ra ở trẻ dưới 5 tuổi, người lớn tuổi, người có hệ miễn dịch yếu hoặc vấn đề sức khỏe mạn tính (như ung thư, bệnh tim hoặc bệnh đái tháo đường).|$|Thời kỳ thứ nhất: 2-3 ngày đầu tiên sau khi bị bỏng. Biểu hiện đặc trưng là trạng thái sốc bỏng|$|Thời kỳ thứ hai (thời kỳ nhiễm độc, nhiễm khuẩn cấp): từ ngày thứ 4 đến ngày 45-60 sau khi bị bỏng. Đây là thời kỳ liền sẹo và khỏi bệnh đối với bỏng nông nhưng đối với bỏng sâu đây là thời kỳ nhiễm độc, nhiễm trùng.|$|Thời kỳ thứ ba (thời kỳ suy mòn bỏng): từ ngày thứ 45-60 trở đi, người bệnh sẽ trải qua thời kỳ này nếu bỏng không được điều trị và nuôi dưỡng tốt. Có ba mức độ suy mòn bỏng bao gồm:|$|Thời kỳ thứ tư: thời kỳ hồi phục của bệnh bỏng. Vết thương bị bỏng đã được phủ kín và liền sẹo. Rối loạn chức năng của các cơ quan được phục hồi dần dần. Các rối loạn về chuyển hóa, dinh dưỡng cũng trở về bình thường (thời kỳ này kéo dài từ 1-1,5 tháng).",https://www.vinmec.com/vi/benh/bong-4782/
b,Beriberi,"Bệnh não Wernicke: gây tổn thương vùng dưới đồi, gây mất trí nhớ hoặc lú lẫn, mất phối hợp vận động cơ và các vấn đề về thị giác như mắt chuyển động nhanh và nhìn đôi|$|Hội chứng Korsakoff: là hậu quả của tổn thương vĩnh viễn tại một số vùng của vỏ não có khả năng lưu giữ ký ức gây mất trí nhớ, không hình thành được ký ức mới và ảo giác",https://www.vinmec.com/vi/benh/beriberi-4701/
b,Bạch sản,,https://www.vinmec.com/vi/benh/bach-san-3346/
b,Bệnh sa sút trí tuệ (Dementia),"Thay đổi nhận thức|$|Mất trí nhớ|$|Khó giao tiếp hoặc tìm từ|$|Khó khăn với khả năng thị giác và không gian, chẳng hạn như bị lạc trong khi lái xe|$|Khó khăn trong việc suy luận hoặc giải quyết vấn đề|$|Khó xử lý các nhiệm vụ phức tạp|$|Khó khăn với việc lập kế hoạch và tổ chức|$|Khó khăn với sự phối hợp và chức năng vận động|$|Nhầm lẫn và mất phương hướng|$|Thay đổi tâm lý|$|Thay đổi tính cách|$|Phiền muộn|$|Lo âu|$|Hành vi không phù hợp|$|Chứng hoang tưởng|$|Kích động|$|Ảo giác",https://www.vinmec.com/vi/benh/benh-sa-sut-tri-tue-dementia-3294/
b,Bệnh Still ở người lớn,"Sốt: Người bệnh sốt cao và kéo dài nhiều giờ, thường trên 39 độ C, hay gặp nhất vào sáng sớm hoặc chiều tối. Triệu chứng sốt xuất hiện hằng ngày hoặc cách nhật, kéo dài trong nhiều tuần khiến bệnh nhân suy kiệt, gầy mòn nên dễ bị chẩn đoán nhầm lẫn với các bệnh toàn thân khác như bệnh về máu, bệnh nhiễm khuẩn, hoặc các bệnh hệ thống khác. Sốt thường xuất hiện trước triệu chứng đau khớp.|$|Ban đỏ trên da: xuất hiện ở tay, chân và lưng, hiếm khi thấy ở mặt. Ban đỏ trên da nổi lên khi bệnh nhân sốt cao và lặn mất khi hết sốt. Người bệnh có thể cảm thấy ngứa nhẹ nên dễ nhầm với ban đỏ trong bối cảnh dị ứng.|$|Đau khớp và viêm khớp: các khớp bị tổn thương thường thấy là khớp gối, khớp cổ tay, cổ chân, khuỷu tay và khớp vai. Các khớp này viêm tiến triển theo từng đợt, có thể kèm tràn dịch khớp nhưng không gây ra các biến chứng như biến dạng khớp, dính khớp|$|Triệu chứng khác: Một số triệu chứng khác mà bệnh nhân cũng có thể gặp nếu mắc bệnh Still ở người lớn như: đau cơ, đau họng, viêm thanh mạc, gan, lách, hạch to với tỷ lệ thay đổi theo từng người bệnh.",https://www.vinmec.com/vi/benh/benh-still-o-nguoi-lon-3303/
b,Bệnh quai bị,"Trẻ có cảm giác đau ở ngoài ống tai ngoài, lan dần ra xung quanh.|$|Sau 1-2 ngày, tuyến mang tai sẽ dần sưng to, lan ra vùng trước tai rồi lan xuống dưới hàm ( thấy mất rãnh dưới hàm), da vùng sưng không nóng đỏ. Triệu chứng sưng thường ở cả 2 bên tuyến mang tai.|$|Trong thời điểm này, trẻ sẽ cảm thấy đau khi nuốt, nói, nhai hoặc uống nước có tính axit|$|Triệu chứng toàn thân kèm theo có thể là: sốt, mệt mỏi, nhức đầu, đau nhức xương khớp, ăn ngủ kém|$|Sau 1 tuần, tuyến mang tai giảm đau và nhỏ dần, hết sốt và triệu chứng toàn thân cũng thuyên giảm.|$|Viêm tinh hoàn: Ban đầu, bệnh nhân đau ở tinh hoàn sau đó tinh hoàn sưng to gấp 3-4 lần bình thường, đau nhức, da bìu đỏ, đôi khi sưng to cả mào tinh.  Thường biểu hiện sưng chỉ ở một bên tinh hoàn nhưng cũng có thể sưng cả hai bên. Triệu chứng sưng tinh hoàn kéo dài lâu hơn cả bệnh với khoảng 2 tuần mới hết sưng và 2 tháng mới đánh giá được lại teo tinh hoàn.|$|Viêm màng não: xuất hiện sốt cao, đau nhức đầu, nôn, rối loạn ý thức, co giật, cứng cổ.|$|Viêm tụy cấp: biến chứng gặp ở người lớn nhiều hơn và thường là thể ẩn. Một số triệu chứng có thể gặp là bệnh nhân sốt, đau thượng vị kèm nôn, đầy bụng hoặc ỉa lỏng, chán ăn…",https://www.vinmec.com/vi/benh/benh-quai-bi-2972/
b,Bệnh sởi,"Giai đoạn khởi bệnh, trẻ thường sốt cao ( trên 39°C) khi biểu hiện sốt thuyên giảm sẽ đồng thời xuất hiện triệu chứng phát ban đặc trưng của sốt|$|Diễn tiến của ban sởi rất đặc trưng: ban nổi bắt đầu từ sau tai ( vùng gáy), sau đó lan ra mặt rồi dần xuống ngực bụng và cuối cùng là toàn thân. Ban của sởi là ban dạng sẩn ( ban gồ lên mặt da) sau khi hết sẽ để lại vệt thâm da đặc trưng được gọi là “vằn da hổ”.|$|Ngoài những biểu hiện trên, trẻ mắc sởi thường có một số triệu chứng kèm theo như: đỏ mắt, chảy nước mũi, ho hoặc đôi khi là tiêu chảy.",https://www.vinmec.com/vi/benh/benh-soi-2971/
b,Buồng trứng đa nang,"Chu kỳ kinh nguyệt không đều và kéo dài là dấu hiệu phổ biến của buồng trứng đa nang.|$|Dư thừa lượng androgen: Đây là hormone nam giới được đánh giá thông qua khám thực thể như mọc lông quá mức ở mặt và cơ thể, mụn trứng cá và đôi khi có hói đầu theo kiểu của nam giới.|$|Buồng trứng đa nang: là tình trạng buồng trứng của người bệnh to ra và chứa các nang bao quanh trứng, khiến cho buồng trứng không đảm nhiệm đúng chức năng và không hoạt động theo chu kỳ một cách đều đặn.|$|Các tình trạng nên có thể nặng lên nếu như người bệnh béo phì.|$|Vô sinh|$|Tiểu đường thai kỳ hoặc tăng huyết áp thai kỳ|$|Sẩy thai hoặc sinh non|$|Viêm gan nhiễm mỡ không do rượu do mỡ tích tụ quanh gan|$|Tiểu đường type II hoặc tiền tiểu đường|$|Chứng ngưng thở khi ngủ|$|Trầm cảm, lo âu và rối loạn ăn uống|$|Chảy máu tử cung bất thường|$|Ung thư nội mạc tử cung",https://www.vinmec.com/vi/benh/buong-trung-da-nang-2996/
b,Bệnh Rubella,"Bệnh khởi phát với sốt nhẹ, đau đầu, mệt mỏi, viêm mũi xuất tiết và viêm màng kết mạc mắt.|$|Sau đó, bệnh nhân có thể sưng hạch bạch huyết ở sau tai, chẩm, sau cổ rồi tiến tới phát ban trong khoảng 5-10 ngày|$|Ban xuất hiện ban đầu ở mặt, sau đó lan ra toàn thân. Tuy nhiên 50% trường hợp bệnh lại không có phát ban nên dễ nhầm lẫn với bệnh khác|$|Các biến chứng có thể gặp của Rubella: sưng đau khớp ở phụ nữ trẻ tuổi hoặc biến chứng viêm não ở người lớn|$|Rubella dù ở thể ẩn vẫn rất nguy hiểm với phụ nữ mang thai trong 3 tháng đầu vì sẽ khiến thai nhi chết lưu, sinh non hoặc mắc hội chứng Rubella bẩm sinh với các dị tật nghiêm trọng như: điếc, đục thủy tinh thể, viêm màng não- gan,…",https://www.vinmec.com/vi/benh/benh-rubella-2973/
b,Bệnh giãn tĩnh mạch chi dưới,,https://www.vinmec.com/vi/benh/benh-gian-tinh-mach-chi-duoi-4865/
b,Brucella,"Khởi phát với các triệu chứng sốt, ớn lạnh, rét run, đổ mồ hôi.|$|Sau khi phát bệnh, nếu người bệnh không đi khám và điều trị sẽ xuất hiện các triệu chứng như cơ thể mệt mỏi, sút cân, yếu đuối, nhanh mệt khi làm việc.|$|Ngoài ra người bệnh còn có biểu hiện đau đầu, đau khớp, đau cơ bắp, đau lưng, đau bụng. Một số trường hợp ở nam giới xuất hiện viêm tinh hoàn. Nếu để bệnh thành mạn tính sẽ xuất hiện các cơn sốt làn sóng xen kẽ với các đợt không sốt trong thời gian dài. Các biến chứng thường gặp của bệnh như tổn thương xương, tổn thương khớp như viêm đĩa đệm, viêm khớp mủ, viêm nội tâm mạc, viêm màng não.|$|Trên thực tế, các triệu chứng của bệnh thường xuất hiện một cách nghèo nàn, không điển hình. Vì thế người bệnh cần theo dõi các triệu chứng và đi khám bệnh kịp thời để điều trị đạt hiệu quả.",https://www.vinmec.com/vi/benh/brucella-4739/
b,Bàn chân phẳng,,https://www.vinmec.com/vi/benh/ban-chan-phang-4680/
b,Bò điên,Thay đổi tính cách|$|Lo âu|$|Chán nản|$|Mất trí nhớ|$|Suy nghĩ rối bời|$|Thị lực giảm hoặc mù|$|Mất ngủ|$|Khó nói|$|Khó nuốt|$|Di chuyển đột ngột,https://www.vinmec.com/vi/benh/bo-dien-3157/
b,Babesia (nhiễm trùng do Babesia),"Sốt thất thường,|$|Ớn lạnh hoặc rét run,|$|Đau đầu,|$|Vã mồ hôi,|$|Buồn nôn, nôn,|$|Đau bụng,|$|Mệt mỏi,|$|Đau nhức cơ và các khớp,|$|Nước tiểu sẫm màu và thiếu máu do tan máu (kí sinh trùng B. microti xâm nhập tế bào hồng cầu và nhân lên, dẫn đến vỡ hồng cầu và khởi đẩu quá trình nhiễm các hồng cầu khác).|$|Trường hợp nặng có thể thấy có các dấu hiệu vàng da và gan to, lách to.",https://www.vinmec.com/vi/benh/babesia-nhiem-trung-do-babesia-3337/
b,Buồng trứng đa nang,,https://www.vinmec.com/vi/benh/buong-trung-da-nang-2932/
b,Bệnh giác mạc chóp,,https://www.vinmec.com/vi/benh/benh-giac-mac-chop-3121/
b,Bệnh do Cryptosporidium,"Triệu chứng của bệnh do Cryptosporidium thường là tiêu chảy, đau bụng, buồn nôn, ói mửa, sốt nhẹ và cơ thể bị mất nước, tuy nhiên một số trường hợp có thể không biểu hiện triệu chứng|$|Các biểu hiện điển hình thường bắt đầu từ 2 đến 10 ngày sau khi tiếp xúc với ký sinh trùng, trung bình khoảng 7 ngày và kéo dài 1-2 tuần ở người khỏe mạnh. Sự nhiễm trùng có thể kéo dài lâu hơn ở những người có hệ miễn dịch suy yếu|$|Ngoài các thể bệnh thông thường điển hình ở ruột, có một số trường hợp bệnh nhân biểu hiện triệu chứng bệnh lý ở đường hô hấp",https://www.vinmec.com/vi/benh/benh-do-cryptosporidium-4741/
b,Bại não,"Trương lực cơ có vấn đề như quá cứng hoặc quá mềm|$|Thiếu sự phối hợp cơ bắp|$|Rung động hoặc chuyển động không theo ý muốn|$|Chuyển động chậm, múa vờn|$|Phát triển chậm trong việc đạt được các mốc kỹ năng vận động như đẩy tay lên, tự ngồi lên hoặc bò.|$|Thích thực hiện hành động ở một bên của cơ thể như dơ lên với một tay hoặc kéo một chân trong khi bò|$|Đi bộ khó khăn như đi bằng ngón chân, khom người hoặc dáng đi không đối xứng|$|Chảy nước dãi quá mức hoặc gặp vấn đề với việc nuốt|$|Khó khăn khi bú hoặc ăn|$|Chậm phát triển giọng nói hoặc khó nói|$|Khó khăn với các vận động tinh như nhặt một cây bút chì hoặc muỗng|$|Động kinh|$|Các khuyết tật liên quan đến bại não có thể được giới hạn chủ yếu ở một chi hoặc một bên của cơ thể, hoặc có thể ảnh hưởng đến toàn bộ cơ thể. Rối loạn não gây bại não không thay đổi theo thời gian, vì vậy các triệu chứng thường không trở nên nặng hơn theo tuổi tác.|$|Khó nhìn và nghe|$|Thiểu năng trí tuệ|$|Động kinh|$|Cảm giác bất thường hoặc nhận thức về đau|$|Bệnh răng miệng|$|Sức khỏe tâm thần|$|Tiểu tiện không tự chủ",https://www.vinmec.com/vi/benh/bai-nao-3155/
c,Chốc mép,,https://www.vinmec.com/vi/benh/choc-mep-3125/
c,Cúm,Sốt trên 38 độ C|$|Đau cơ bắp|$|Ớn lạnh|$|Đau đầu|$|Ho khan|$|Mệt mỏi|$|Nghẹt mũi|$|Viêm họng,https://www.vinmec.com/vi/benh/cum-3162/
c,Crohn,"Tiêu chảy|$|Sốt|$|Mệt mỏi|$|Đau bụng và chuột rút|$|Có máu trong phân do có bệnh Crohn đại tràng|$|Loét miệng|$|Giảm thèm ăn và giảm cân|$|Đau gần hoặc xung quanh hậu môn|$|Viêm da, mắt và khớp|$|Viêm gan hoặc viêm đường ống mật|$|Trẻ chậm lớn hoặc chậm phát triển các đặc tính sinh dục ở tuổi dậy thì|$|Đau bụng|$|Có máu trong phân|$|Tiêu chảy liên tục mà không đáp ứng với các loại thuốc không kê đơn|$|Sốt không rõ nguyên nhân kéo dài từ một hoặc hai ngày|$|Giảm cân không rõ nguyên nhân|$|Tắc ruột. Bệnh Crohn ảnh hưởng đến độ dày của thành ruột. Theo thời gian, các bộ phận của ruột có thể bị sẹo và hẹp lại, dẫn tới chặn dòng di chuyển của thức ăn đang được tiêu hóa và hấp thu trong đường ống tiêu hóa. Dẫn đến hệ quả là người bệnh có thể phải phẫu thuật để loại bỏ phần ruột làm tắc đường ống tiêu hóa.|$|Loét. Viêm mãn tính có thể dẫn đến vết loét bất cứ nơi nào trong đường tiêu hóa, bao gồm cả miệng và hậu môn.|$|Lỗ rò. Lỗ rò gần hoặc xung quanh khu vực hậu môn là loại phổ biến nhất.|$|Nứt hậu môn.|$|Suy dinh dưỡng. Tiêu chảy, đau bụng và chuột rút có thể khiến người bệnh kém ăn hoặc ruột không hấp thụ đủ chất dinh dưỡng cho người bệnh dẫn tới triệu chứng phổ biến là  thiếu máu do thiếu sắt hoặc thiếu vitamin B-12.|$|Ung thư ruột kết. Có bệnh Crohn ảnh hưởng đến đại tràng làm tăng nguy cơ ung thư ruột kết. Các chuyên gia khuyến cáo nên sàng lọc ung thư đại tràng cho những người không mắc bệnh Crohn nên nội soi đại tràng cứ sau 10 năm bắt đầu ở tuổi 50.|$|Thiếu máu, rối loạn dưỡng da, loãng xương, viêm khớp và bệnh túi mật hoặc gan.|$|Một số loại thuốc điều trị bệnh Crohn bằng cách ngăn chặn các chức năng của hệ thống miễn dịch có liên quan đến nguy cơ phát triển ung thư nhỏ như ung thư hạch và ung thư da.",https://www.vinmec.com/vi/benh/crohn-3158/
